Id,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,C.C..non.aromatic.,C.C.C.O.in.non.aromatic.ring,hydroxyl..alkyl.,aldehyde,ketone,carboxylic.acid,ester,ether..alicyclic.,nitrate,nitro,aromatic.hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester,parentspecies_apin,parentspecies_apin_decane,parentspecies_apin_decane_toluene,parentspecies_apin_toluene,parentspecies_decane,parentspecies_decane_toluene,parentspecies_toluene,log10_pSat_Pa
28353,1.9562862339797409,0.7188151454521616,-0.5927774436012687,16,2,3,627,40,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,-5.619783814597679
28357,0.0915730037407079,-0.2352401584870283,-0.5927774436012687,11,1,2,175,40,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-4.676319923234787
28360,2.196972493941621,0.9096262062399996,0.096009495637855,16,2,2,298,40,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,-3.9361022561890575
28366,0.412386018598824,-0.0444290976991903,-0.5927774436012687,12,1,3,426,40,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-6.677924867392829
28374,2.277099248837858,0.9096262062399996,-0.5927774436012687,17,2,3,595,40,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,-5.081556729619974
28378,-0.2492019071039788,-0.2352401584870283,0.096009495637855,10,0,3,436,40,1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,-8.174985814666965
28379,-0.8908279368202121,-0.6168622800627043,0.096009495637855,8,0,2,50,21,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-4.905435859144744
28380,0.6530722785607043,0.1463819630886477,0.096009495637855,12,1,2,133,40,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,-4.711971347815952
28384,-0.5303164400071995,-0.8076733408505423,-0.5927774436012687,10,0,3,49,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,-6.7825687612775045
28390,-0.8511294548653161,-0.9984844016383804,-0.5927774436012687,9,0,2,141,40,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-4.265628066025253
28392,-0.8915577278066564,-1.3801065232140564,-0.5927774436012687,9,0,1,12,7,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1.2671583878414434
28402,0.6927707605156008,-0.2352401584870283,-0.5927774436012687,13,1,2,47,37,0,0,1,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,-1.607831630374993
28408,2.196972493941621,0.9096262062399996,0.096009495637855,16,2,2,171,40,0,0,1,0,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,-3.633522074845184
28424,0.9334570204774812,-0.0444290976991903,0.096009495637855,13,1,2,319,38,0,0,0,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-4.587344445213655
28432,0.6530722785607043,0.1463819630886477,0.096009495637855,12,1,2,208,40,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-6.071890276108573
28433,2.196972493941621,0.9096262062399996,0.096009495637855,16,2,2,219,40,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,-5.2278780236922655
28438,0.9334570204774812,-0.0444290976991903,0.096009495637855,13,1,2,91,29,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,-5.603615222590313
28439,0.6927707605156008,-0.2352401584870283,-0.5927774436012687,13,1,2,120,40,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,-5.529552652894495
28440,-0.5303164400071995,-0.8076733408505423,-0.5927774436012687,10,0,2,63,14,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,-3.98019943923189
28443,0.6927707605156008,-0.2352401584870283,-0.5927774436012687,13,1,2,212,40,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,-3.94274911575642
28450,1.5950449461802845,0.1463819630886477,-0.5927774436012687,15,2,1,162,40,0,0,0,0,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,-3.122224565856304
28455,1.3146602042635076,0.3371930238764857,-0.5927774436012687,14,2,1,76,40,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,-2.545761071100008
28457,1.8761594790835048,0.7188151454521616,0.096009495637855,15,2,1,84,40,0,0,0,0,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,-3.32460186994653
28462,-0.8915577278066564,-1.3801065232140564,-0.5927774436012687,9,0,1,53,35,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-2.0512819741972645
28464,-0.6104431949034358,-0.8076733408505423,0.096009495637855,9,0,1,68,34,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-2.342945982854068
28467,-0.5303164400071995,-0.8076733408505423,-0.5927774436012687,10,0,2,169,37,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,-5.578947527984963
28472,-0.5700149219620955,-0.4260512192748663,0.096009495637855,9,0,2,125,39,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-6.317658660553596
28477,0.3719577456574836,-0.4260512192748663,-0.5927774436012687,12,1,2,165,40,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-4.9487193351925285
28490,-0.2492019071039788,-0.2352401584870283,0.096009495637855,10,0,2,205,40,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,-5.804579677551678
28493,0.0511447307993675,-0.6168622800627043,-0.5927774436012687,11,1,1,48,32,0,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-3.557595919223507
28500,-0.5303164400071995,-0.8076733408505423,-0.5927774436012687,10,0,2,146,40,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,-5.388030842607207
28503,-1.0918157148271963,-1.1892954624262182,-1.2815643828403924,9,0,2,129,40,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,-5.363032244762035
28516,-0.2896301800453191,-0.6168622800627043,0.096009495637855,10,0,2,85,24,0,0,0,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-4.913311554118287
28530,1.2742319313221673,-0.0444290976991903,-0.5927774436012687,14,2,2,265,39,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,-4.729621415174501
28535,0.0107164578580271,-0.9984844016383804,-0.5927774436012687,11,1,1,17,1,0,0,0,2,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,-4.142237263965116
28545,0.6927707605156008,-0.2352401584870283,-0.5927774436012687,13,1,3,339,33,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-6.313830453026004
28551,-0.2896301800453191,-0.6168622800627043,0.096009495637855,10,0,2,61,12,0,0,1,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-7.02354217434999
28552,0.3719577456574836,-0.4260512192748663,-0.5927774436012687,12,1,2,196,16,0,0,1,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-6.200846078715544
28555,0.3719577456574836,-0.4260512192748663,-0.5927774436012687,12,1,3,155,3,0,0,2,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,-8.208855452904443
28560,0.9334570204774812,-0.0444290976991903,0.096009495637855,13,1,2,259,17,0,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-7.439476889636352
28561,-0.2896301800453191,-0.6168622800627043,0.096009495637855,10,0,2,96,16,0,0,1,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-6.882658536644247
28573,1.5950449461802845,0.1463819630886477,-0.5927774436012687,15,2,2,343,40,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-3.948153462316587
28590,-0.1895415291625127,-0.8076733408505423,-1.2815643828403924,11,1,2,133,10,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-4.081770920887514
28591,1.3543586862184045,-0.0444290976991903,-1.2815643828403924,15,2,2,268,40,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,-2.718563551290982
28599,0.6927707605156008,-0.2352401584870283,-0.5927774436012687,13,1,2,84,40,0,0,0,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,-3.911765183455914
28600,1.5950449461802845,0.1463819630886477,-0.5927774436012687,15,2,1,64,39,0,0,0,0,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,-1.177859802055382
28603,0.9938471894053916,0.1463819630886477,-0.5927774436012687,13,2,1,112,40,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-2.433686849322557
28605,1.9562862339797409,0.7188151454521616,-0.5927774436012687,16,2,2,297,40,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,-3.393543426757453
28611,-0.1895415291625127,-0.8076733408505423,-1.2815643828403924,11,1,2,95,31,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-3.4204292449688007
28615,1.2742319313221673,-0.0444290976991903,-0.5927774436012687,14,2,1,96,40,0,0,0,1,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1.5994453730447051
28616,0.412386018598824,-0.0444290976991903,-0.5927774436012687,12,1,2,168,40,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,-3.65310848621494
28618,0.1312714856956033,-0.6168622800627043,-1.2815643828403924,12,1,2,167,40,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,-3.0843392464458046
28619,-0.7710026999690797,-0.9984844016383804,-1.2815643828403924,10,0,3,180,39,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,-5.659034562913138
28627,2.277099248837858,0.9096262062399996,-0.5927774436012687,17,2,3,907,40,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,-4.957465095795453
28632,0.4520845005537206,-0.4260512192748663,-1.2815643828403924,13,1,2,111,40,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,-2.889370494663067
28645,-1.7334417445434296,-1.5709175840018943,-1.2815643828403924,7,0,1,25,13,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1.6850564843267064
28648,-1.4530570026266534,-1.7617286447897322,-1.2815643828403924,8,0,2,27,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0.4334497937615961
28650,-0.2896301800453191,-0.6168622800627043,0.096009495637855,10,0,3,72,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,-7.875444122625783
28651,-1.77387001748477,-1.9525397055775704,-1.2815643828403924,7,0,2,24,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,-2.796711302901314
28654,-0.8511294548653161,-0.9984844016383804,-0.5927774436012687,9,0,3,90,17,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,-4.408544082907588
28661,-0.4706560620657333,-1.3801065232140564,-1.9703513220795164,11,1,2,27,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0.7951149856303633
28662,0.2918309907612478,-0.4260512192748663,0.096009495637855,11,1,2,101,25,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,-2.910114880690315
28663,-0.6104431949034358,-0.8076733408505423,0.096009495637855,9,0,2,97,16,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,-2.753540682283404
28668,0.3726875366439285,0.3371930238764857,0.096009495637855,11,1,2,34,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,-0.9412303848746288
28678,0.6523424875742605,-0.6168622800627043,-0.5927774436012687,13,1,1,91,21,0,0,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,-2.212927150730758
28679,0.0518745217858124,0.1463819630886477,0.096009495637855,10,1,2,133,35,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.8488387470086485
28681,0.3726875366439285,0.3371930238764857,0.096009495637855,11,1,2,195,40,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,-2.868566530842389
28682,0.954148707450496,0.5280040846643237,0.096009495637855,12,2,1,64,32,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.9382374616684132
28683,0.3726875366439285,0.3371930238764857,0.096009495637855,11,1,2,131,24,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,-2.7562664684435507
28686,0.6927707605156008,-0.2352401584870283,-0.5927774436012687,13,1,3,359,34,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,-5.0490588318488285
28692,0.0511447307993675,-0.6168622800627043,-0.5927774436012687,11,1,2,99,21,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-1.8241097499879584
28702,0.6523424875742605,-0.6168622800627043,-0.5927774436012687,13,1,1,65,33,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,-1.0975014278747377
28705,0.9334570204774812,-0.0444290976991903,0.096009495637855,13,1,2,224,40,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,-2.9770654491086965
28715,2.118305321018274,2.4361146925427035,2.1623703133552263,13,2,2,254,20,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-5.85318472859346
28718,0.9349166024503698,1.4820593886035136,1.4735833741161026,11,1,2,255,25,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,-5.4643375303786
28731,-0.4706560620657333,-1.3801065232140564,-1.9703513220795164,11,1,1,42,21,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,-0.864588783187627
28740,-0.2896301800453191,-0.6168622800627043,0.096009495637855,10,0,2,160,35,0,0,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-4.286965389502195
28741,0.6126440056193639,-0.2352401584870283,0.096009495637855,12,1,1,132,40,0,0,0,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-4.465818045747834
28748,-0.8915577278066564,-1.3801065232140564,-0.5927774436012687,9,0,2,45,17,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-3.716591520589577
28753,-0.0289820240968682,-0.6168622800627043,0.096009495637855,10,1,2,82,20,1,0,0,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-4.8802030219798125
28754,-0.6104431949034358,-0.8076733408505423,0.096009495637855,9,0,3,127,2,1,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-7.709298201458386
28756,-0.9312562097615524,-0.9984844016383804,0.096009495637855,8,0,2,56,11,1,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-5.026835976258382
28757,-2.4154960472010027,-2.3341618271532463,-1.2815643828403924,5,0,1,14,8,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5641250991562615
28770,-0.0289820240968682,-0.6168622800627043,0.096009495637855,10,1,2,95,23,1,0,0,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-3.664967360386704
28771,-1.5331837575228895,-1.7617286447897322,-0.5927774436012687,7,0,2,17,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-10.331329200370432
28773,-0.0289820240968682,-0.6168622800627043,0.096009495637855,10,1,2,42,1,1,0,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-2.364681018767055
28786,-1.1719424697234329,-1.1892954624262182,-0.5927774436012687,8,0,2,158,39,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.6147261925633232
28787,-0.2696682840587491,-0.8076733408505423,-0.5927774436012687,10,1,1,106,40,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.7757544230785465
28788,-0.8511294548653161,-0.9984844016383804,-0.5927774436012687,9,0,2,291,40,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-3.2707217794626398
28792,-0.3497950389549855,-0.8076733408505423,0.096009495637855,9,1,1,64,33,0,0,0,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.1956490550425285
28794,-0.0289820240968682,-0.6168622800627043,0.096009495637855,10,1,1,66,34,0,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.728479211697289
28799,-0.8511294548653161,-0.9984844016383804,-0.5927774436012687,9,0,2,211,40,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-2.976698749813282
28810,-0.2292400111174087,-0.4260512192748663,-0.5927774436012687,10,1,2,208,40,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-3.1549938490467024
28813,-1.412628729685313,-1.3801065232140564,-1.2815643828403924,8,0,2,121,24,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-2.7763614895191755
28814,-0.8511294548653161,-0.9984844016383804,-0.5927774436012687,9,0,2,158,30,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-2.426831961790373
28822,0.0511447307993675,-0.6168622800627043,-0.5927774436012687,11,1,2,109,21,0,0,0,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1.9870796938532251
28825,-0.5303164400071995,-0.8076733408505423,-0.5927774436012687,10,0,3,192,36,0,0,0,2,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,-4.28534154254785
28826,-1.1719424697234329,-1.1892954624262182,-0.5927774436012687,8,0,2,90,17,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-3.370479987915855
28860,0.5921776286645936,-0.8076733408505423,-0.5927774436012687,12,2,1,37,9,0,0,0,1,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.8848555415988717
28863,0.6730341745472743,-0.0444290976991903,-0.5927774436012687,12,2,2,336,19,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-2.6306317950536884
28878,0.9534189164640512,-0.2352401584870283,-0.5927774436012687,13,2,1,136,33,0,0,0,2,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,-2.453178320404687
28892,0.6730341745472743,-0.0444290976991903,-0.5927774436012687,12,2,1,114,38,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,-1.6958661839288989
28895,0.9938471894053916,0.1463819630886477,-0.5927774436012687,13,2,2,225,37,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,-3.5907521625698786
28897,1.3146602042635076,0.3371930238764857,-0.5927774436012687,14,2,2,156,36,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1,-3.362830071972581
28918,0.3522211596891582,-0.2352401584870283,-0.5927774436012687,11,2,2,99,18,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.1996927419870812
28926,0.9534189164640512,-0.2352401584870283,-0.5927774436012687,13,2,2,42,10,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,-3.926889372271641
28930,1.2749617223086125,0.7188151454521616,0.096009495637855,13,2,3,155,7,0,0,2,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,-2.965477419068079
28932,0.9534189164640512,-0.2352401584870283,-0.5927774436012687,13,2,3,283,34,0,0,2,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-2.1765809532099247
28961,1.033545671360287,-0.2352401584870283,-1.2815643828403924,14,2,2,331,38,0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,-2.7872758698898408
28967,0.6730341745472743,-0.0444290976991903,-0.5927774436012687,12,2,2,153,33,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-1.050620159380746
28969,0.9938471894053916,0.1463819630886477,-0.5927774436012687,13,2,2,133,34,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-2.6211117740056427
28973,0.954148707450496,0.5280040846643237,0.096009495637855,12,2,2,126,37,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-3.872441047234033
28985,0.9938471894053916,0.1463819630886477,-0.5927774436012687,13,2,3,435,17,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-4.18261531932381
29005,0.9938471894053916,0.1463819630886477,-0.5927774436012687,13,2,3,160,4,0,0,2,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,-4.788688136211782
29006,0.6730341745472743,-0.0444290976991903,-0.5927774436012687,12,2,2,113,39,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,-4.835069283574164
29017,-0.4506941660791633,-1.5709175840018943,-2.65913826131864,11,2,1,6,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.4763707018794542
29028,0.011446248844472,-0.2352401584870283,0.096009495637855,10,1,2,73,10,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-4.455747115829143
29039,0.3719577456574836,-0.4260512192748663,-0.5927774436012687,12,1,2,244,24,0,0,0,2,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,-4.13904231174292
29047,0.6927707605156008,-0.2352401584870283,-0.5927774436012687,13,1,3,524,39,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,-6.382765287032576
29050,1.6354732191216248,0.5280040846643237,-0.5927774436012687,15,2,2,305,40,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,-3.274870444789888
29051,2.196972493941621,0.9096262062399996,0.096009495637855,16,2,2,171,16,0,0,0,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,-4.816801890602614
29056,0.412386018598824,-0.0444290976991903,-0.5927774436012687,12,1,3,440,17,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,-5.775959963980507
29060,2.196972493941621,0.9096262062399996,0.096009495637855,16,2,2,302,40,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,-2.9005029440688084
29063,1.5553464642253878,0.5280040846643237,0.096009495637855,14,2,2,323,40,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,-3.393028839032372
29068,1.916587752024845,1.1004372670278375,0.096009495637855,15,2,3,252,22,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,-7.2002833400258
29073,0.412386018598824,-0.0444290976991903,-0.5927774436012687,12,1,3,354,6,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,-5.860963982574728
29078,1.014313566360162,0.7188151454521616,0.096009495637855,13,1,5,374,32,0,0,3,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,-7.283754213175398
29079,0.7331990334569413,0.1463819630886477,-0.5927774436012687,13,1,5,349,3,0,0,3,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,-7.581381007548266
29083,0.3719577456574836,-0.4260512192748663,-0.5927774436012687,12,1,4,505,16,0,0,2,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-4.249893971315722
29096,0.9938471894053916,0.1463819630886477,-0.5927774436012687,13,2,2,170,32,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-3.7956692619487566
29100,0.954148707450496,0.5280040846643237,0.096009495637855,12,2,2,154,24,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-4.138032782809479
29103,1.3146602042635076,0.3371930238764857,-0.5927774436012687,14,2,2,232,12,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,-2.85323827316456
29106,1.3146602042635076,0.3371930238764857,-0.5927774436012687,14,2,3,424,15,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,-5.40300891746599
29109,1.5957747371667284,0.9096262062399996,0.096009495637855,14,2,3,331,9,0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,1,-6.769787593365784
29115,1.2749617223086125,0.7188151454521616,0.096009495637855,13,2,3,364,16,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-6.321625690408997
29116,0.9938471894053916,0.1463819630886477,-0.5927774436012687,13,2,3,411,27,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-4.876288534685991
29128,0.954148707450496,0.5280040846643237,0.096009495637855,12,2,2,123,26,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-3.171614766864686
29131,1.3146602042635076,0.3371930238764857,-0.5927774436012687,14,2,3,195,14,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,-4.573098405284421
29141,0.7331990334569413,0.1463819630886477,-0.5927774436012687,13,1,3,498,17,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,-5.349686281171965
29142,0.9738852934188216,0.3371930238764857,0.096009495637855,13,1,3,149,11,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,-5.634764183147183
29147,0.3719577456574836,-0.4260512192748663,-0.5927774436012687,12,1,3,456,25,0,0,0,1,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,-4.156010862639941
29148,0.4520845005537206,-0.4260512192748663,-1.2815643828403924,13,1,3,418,37,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,-4.258375918072129
